{-0.060877517, -0.19475837, 0.038081154, 0.12777184, -0.1902724, 0.112815514, -0.12384709, -0.11288571, 0.053781435, 7.5012445e-05}, 
{0.20390834, 0.039869502, -0.030103788, 0.18761115, 0.08653636, -0.13847913, -0.059901193, -0.11063403, -0.046682864, -0.14837375}, 
{-0.17908756, -0.088717595, -0.1611978, -0.12059561, -0.037693188, -0.029877797, -0.13901529, -0.17698558, -0.046129197, 0.11477758}, 
{0.09919669, -0.110696025, 0.0686789, 0.18197782, -0.16433483, 0.059244975, -0.16540436, -0.038437843, -0.15461738, -0.11256272}, 
{0.12568466, -0.09471376, 0.13434811, -0.02675283, -0.0425162, -0.17935508, -0.017166242, -0.15919104, -0.15544587, -0.1563609}, 
{0.113260195, -0.06794587, 0.20174386, 0.16502188, 0.04298018, 0.014711186, 0.07222651, 0.022623762, -0.14068443, -0.2005277}, 
{-0.08489958, -0.0027647316, -0.1989473, 0.09054373, 0.04781644, 0.057036296, 0.12942158, -0.18612246, -0.07082383, 0.02435653}, 
{0.17495064, -0.19042885, -0.08431475, 0.017364949, 0.012966335, 0.01923199, 0.06839736, 0.0065626055, -0.024800077, 0.04910417}, 
{0.025859088, 0.02047807, -0.15616508, -0.18338577, -0.19626147, -0.2062411, -0.06855023, -0.16288324, 0.060146317, 0.18394609}, 
{0.16597335, -0.0113479495, 0.014773577, 0.04490991, 0.023068309, 0.149374, 0.14684017, 0.055176064, -0.1681512, -0.09148555}, 
{-0.0070412457, -0.14065142, 0.10208465, 0.11002682, -0.20161752, 0.06391309, -0.05654289, 0.11869581, 0.17655365, 0.03641683}, 
{-0.10538178, -0.15246952, 0.12210263, -0.13127035, -0.13405988, 0.19845395, -0.18452904, -0.20632134, 0.06004043, -0.0907141}, 
{-0.07097551, -0.16263452, 0.081946775, -0.016548902, 0.15070553, -0.07200737, 0.004551843, -0.12962148, -0.047357723, 0.07039128}, 
{-0.09929722, -0.16482818, -0.14563392, 0.07711963, 0.026662901, -0.14528564, -0.14787894, -0.05739796, -0.06395087, 0.047483698}, 
{0.023016855, 0.052736893, 0.15342735, 0.19304828, 0.059707716, -0.08330208, 0.064802304, 0.115726516, 0.057722673, -0.0769518}, 
{0.02068393, -0.1605896, -0.06313144, 0.101687714, -0.15319051, -0.163661, -0.15314338, -0.0862063, -0.16324675, 0.102246925}, 
{-0.12863104, 0.03445697, -0.18630168, -0.10229237, 0.03763531, -0.18891726, 0.120976135, 0.048869506, -0.0131971985, 0.15940084}, 
{0.2055635, 0.013817534, -0.07725535, 0.029047921, -0.033753276, -0.0031193793, -0.20019163, 0.068408355, -0.13899967, 0.102696255}, 
{-0.08570022, 0.106946364, -0.1391437, -0.18273248, -0.17697385, -0.195067, -0.006049365, -0.13184077, -0.041093007, -0.073201045}, 
{0.040149927, 0.031703025, -0.17982239, -0.10561498, -0.031933054, -0.025906458, -0.041366428, 0.119359866, 0.049558118, -0.19151083}, 
{0.03664194, 0.01770629, 0.13116555, -0.11062846, -0.19335033, 0.12267305, -0.119097345, -0.17055471, -0.038186446, 0.16488709}, 
{-0.18468936, 0.18568169, -0.13365287, 0.20390649, 0.14662491, -0.12461348, -0.06936708, -0.0944559, -0.017870784, -0.13088307}, 
{0.05941479, -0.06768775, 0.07988511, -0.13213347, -0.057902396, -0.14807084, -0.035748035, -0.1749156, -0.07618587, -0.19788243}, 
{0.030306965, 0.19255526, -0.13492376, 0.13035034, -0.14002717, -0.066029996, -0.187895, 0.10127474, 0.20423613, 0.0074853897}, 
{-0.14423439, 0.16166978, 0.09084307, 0.07178153, 0.07342015, -0.052782193, 0.1474459, -0.12684444, 0.1605192, -0.020190373}, 
{0.074490026, -0.19472696, -0.06227149, 0.1170062, 0.09227313, 0.08463924, 0.052958563, -0.023684755, -0.14057913, -0.047586963}, 
{-0.00390999, 0.077007934, 0.17661147, 0.06837694, -0.066678256, 0.053143516, 0.05343999, 0.15349634, 0.115865394, 0.18913044}, 
{0.09330626, 0.042336747, 0.040312946, -0.039672032, 0.09132464, 0.051447824, -0.008268684, -0.051206857, -0.036710143, -0.11447576}, 
{0.055192307, -0.18478422, 0.023139045, -0.022269547, -0.05169788, -0.007855207, 0.083618954, 0.16046725, -0.053005308, -0.027830139}, 
{-0.19461739, -0.12289676, -0.20755692, -0.094333105, 0.15570895, 0.2039337, -0.18026474, 0.10679449, 0.08829717, 0.14993905}, 
{0.16921462, 0.058068857, 0.19154562, -0.033675075, -0.16263801, 0.19891016, -0.19024491, 0.20406304, -0.15728414, 0.065566316}, 
{0.10563548, 0.17542435, 0.039598957, 0.09953235, 0.20507963, 0.1059749, 0.16812588, -0.1276389, -0.033533543, -0.10612435}, 
{-0.00784418, -0.016104952, 0.024170011, -0.087726355, 0.114528194, 0.091778204, -0.1598177, -0.10047598, -0.0832977, 0.124781415}, 
{0.10716392, 0.12146865, 0.12907265, -0.04389541, 0.047401473, 0.08232395, 0.18407245, 0.011268809, 0.110973075, 0.1760775}, 
{0.0047930926, 0.024683401, -0.20268731, 0.08740772, -0.20751248, -0.03846927, 0.15192266, 0.047669485, -0.07431832, 0.083781704}, 
{0.07140757, 0.052270725, -0.072506845, 0.09060751, -0.1386137, 0.16358058, 0.14159642, 0.0642062, -0.023275018, 0.19909649}, 
{0.08319153, -0.03742154, 0.06077467, -0.11771779, 0.17286934, -0.18628508, -0.180871, 0.18151052, -0.061617613, -0.020860314}, 
{-0.20107211, -0.04432136, 0.027520657, -0.1572657, -0.15746468, 0.10981043, 0.10150187, -0.04788056, -0.1609098, 0.13630192}, 
{0.18614502, -0.028962761, 0.10557707, 0.16307522, -0.006198406, 0.099760845, -0.033299983, 0.16657479, 0.16420035, 0.17039378}, 
{-0.08355786, 0.021254256, 0.0010800362, -0.13647401, 0.15678512, 0.017841846, -0.18614428, -0.17867579, 0.13836415, -0.19172221}, 
{0.17569892, 0.039805517, -0.07560624, 0.02768606, -0.15198773, -0.093044974, 0.022052959, -0.110848, 0.1785592, -0.07242145}, 
{-0.17486987, -0.056446433, -0.18674691, 0.13330518, 0.17521681, -0.013578549, 0.18265153, 0.17840092, -0.10964861, -0.19988963}, 
{-0.15057875, -0.1068721, -0.017975137, 0.13413016, -0.021005586, -0.05313173, 0.09829052, -0.17946604, -0.16461436, -0.12501477}, 
{-0.16611776, 0.14020638, -0.05398193, 0.050652996, 0.107179865, 0.104863, 0.16643415, -0.04507701, 0.040226936, 0.07734455}, 
{0.17537968, 0.0676703, 0.12971242, 0.012602478, 0.17359923, 0.08167957, -0.10496955, -0.10837096, 0.00401026, -0.055591702}, 
{-0.14589214, -0.07420969, -0.19953701, -0.05125016, -0.18532282, -0.041439503, 0.038556308, 0.18524264, -0.037378788, 0.04067561}, 
{0.08255617, 0.14721115, 0.14255361, 0.073191956, -0.100607276, 0.11134593, -0.15236457, 0.20714642, -0.04206331, 0.04151632}, 
{-0.16494268, 0.03829491, 0.19411607, -0.08643643, -0.0068325102, 0.17828013, 0.18843411, -0.11267831, -0.089880794, -0.08299212}, 
{0.080363706, -0.13003197, -0.16820514, -0.06942718, -0.034749687, -0.08231859, 0.116548285, 0.11538799, 0.06529392, -0.080484554}, 
{-0.13833396, -0.004910469, -0.08893037, -0.12921508, -0.057184935, -0.06821303, 0.13669063, 0.11763053, -0.040409595, 0.14996614}, 
{-0.064092204, -0.036115125, -0.096269205, -0.01753059, 0.17660119, 0.08454959, -0.0782458, 0.10583879, 0.17014353, 0.06416057}, 
{-0.17193258, -0.09391571, -0.12689891, 0.06913845, -0.013162345, -0.15997995, -0.17081192, -0.07998189, -0.20439036, -0.15326229}, 
{0.15413447, 0.015392855, -0.13399163, 0.067169026, -0.16785467, -0.06880313, 0.19070522, 0.20608549, 0.0017589182, -0.17367226}, 
{0.05685778, -0.026532948, 0.052537248, -0.08229816, -0.15414008, 0.18980594, 0.055962577, -0.19781914, 0.17670824, 0.1560802}, 
{-0.18271737, -0.059885874, -0.19116203, 0.13893645, 0.088901386, 0.10940586, 0.026706755, 0.029995456, -0.17724712, -0.034773245}, 
{-0.15327239, 0.057700172, 0.1211002, -0.20322974, 0.029006064, 0.13673262, 0.15489782, 0.15443091, 0.15329094, 0.050212726}, 
{0.0042916387, 0.0017893463, -0.056779116, 0.033216268, -0.02015473, 0.046039715, 0.16441844, -0.11538959, -0.053722322, -0.12559772}, 
{0.16713302, 0.15247129, 0.13308083, 0.14265667, -0.081694245, -0.10688313, -0.054889247, -0.15981853, -0.061228156, -0.14523965}, 
{0.086112335, 0.20296766, 0.12292583, -0.12988591, -0.18237177, -0.0017643422, -0.080260396, 0.06208919, 0.1898459, 0.17731304}, 
{-0.17372853, 0.09284298, 0.067891076, 0.2016915, -0.20348786, -0.07262418, -0.06484467, -0.09328792, -0.01290299, 0.08935596}, 
{-0.12494025, -0.10665748, 0.10659309, 0.1623481, -0.16734748, 0.06776117, 0.1577165, -0.1266057, -0.04682122, 0.0138129}, 
{-0.112330265, -0.06922196, -0.111703575, -0.1542688, 0.021444201, 0.013801277, 0.061349794, -0.071714014, 0.025588542, 0.13813423}, 
{-0.17198099, -0.20301741, -0.009656385, -0.15409137, -0.12565279, 0.179724, 0.089013085, 0.06586455, -0.06970632, 0.1802968}, 
{-0.16249976, -0.17549412, -0.03309387, -0.019812003, -0.13275966, 0.017621174, 0.045401946, 0.06425093, 0.15221195, 0.07836597}, 
{0.0016715229, -0.00014923513, 0.13120781, 0.14020355, 0.15571202, -0.08465688, -0.17946574, 0.145083, -0.13369384, -0.14551243}, 
{-0.17034322, 0.02668865, -0.0064201206, -0.19775666, -0.1444039, -0.14657898, 0.031139866, -0.014949113, 0.097255364, -0.10477756}, 
{-0.2062391, 0.022244245, -0.11788935, -0.13200039, 0.20840393, -0.101270005, -0.041663215, -0.2058912, -0.17540523, 0.031183615}, 
{-0.012705386, 0.119839415, -0.16986945, 0.018913135, -0.0842363, -0.16089255, -0.14301082, -0.13421375, -0.16727544, -0.18797016}, 
{-0.036585063, 0.15173896, -0.018375188, 0.1488419, 0.008481607, -0.19743088, -0.09254714, -0.16310675, -0.12149657, -0.1240024}, 
{0.0435002, 0.046114698, -0.016392991, 0.08415596, -0.038979277, 0.17403577, -0.04768151, -0.15614384, -0.17487946, 0.047618434}, 
{0.09067975, 0.11502673, 0.0664797, 0.0457543, 0.05951427, -0.122380234, -0.11073753, -0.119539, 0.13760965, 0.122729525}, 
{0.008359164, 0.1899948, -0.06691152, -0.04699993, -0.05882041, 0.042625442, 0.011709213, 0.20638289, -0.0018962771, 0.020732164}, 
{0.08198108, 0.10934843, 0.004673034, -0.05354877, 0.009646893, -0.04674317, 0.16620223, -0.024959266, -0.16680913, -0.19831812}, 
{0.17826833, 0.084502116, -0.08080819, -0.046514332, -0.105023295, -0.12513742, 0.0023115426, 0.030848801, -0.0023593605, -0.14420088}, 
{0.14421518, -0.06839672, 0.1415772, 0.14597167, -0.122409664, -0.16264729, -0.10755437, -0.022697642, -0.17568487, -0.08854588}, 
{0.121032044, -0.11325568, 0.012278542, -0.17729792, -0.1530334, -0.010080799, -0.18510984, 0.09297489, 0.20664911, -0.035982788}, 
{0.10352071, 0.038608015, -0.18227814, -0.050352827, -0.13859555, 0.1088943, -0.03070274, 0.052507833, 0.01257205, -0.07067485}, 
{0.091147944, 0.10781138, -0.11001554, -0.119681574, -0.026175156, -0.027852103, -0.033557802, -0.049559653, 0.006166786, -0.06447938}, 
{-0.028286994, -0.052270085, 0.15332289, -0.14845636, -0.114160575, -0.1692293, -0.07693857, 0.13862409, -0.028843105, -0.08994811}, 
{0.20587899, -0.1848294, -0.15408267, 0.08066307, -0.1434744, -0.103270434, -0.06647031, 0.05741869, -0.05185567, 0.10180746}, 
{-0.024112046, -0.13376322, 0.12203516, -0.09402329, 0.013961256, 0.07170637, -0.10594941, -0.0074166954, 0.10913272, -0.0017233193}, 
{0.19974749, 0.06845607, -0.18222317, -0.110574774, -0.18695487, 0.19373228, 0.1176887, -0.06939387, -0.058574334, -0.14807571}, 
{-0.19040321, -0.054764226, -0.15356609, 0.06337334, -0.16948596, 0.1671618, 0.19750233, -0.06747194, 0.1157624, 0.07780604}, 
{0.1051593, -0.11937629, -0.1810016, 0.07561241, -0.053792268, -0.046691567, 0.10383965, 0.1087376, 0.07486169, -0.16311659}, 
{-0.12061938, -0.10003915, 0.19276999, 0.03404355, 0.081615195, 0.038092732, 0.034833297, 0.14071698, -0.1427882, -0.20584741}, 
{0.15395959, 0.028384596, -0.14148536, -0.040385038, 0.010417402, 0.09350462, -0.17222266, -0.09518271, 0.19401412, -0.022085965}, 
{0.05241908, -8.5264444e-05, -0.2071189, 0.04144776, 0.027092978, -0.19922435, 0.0658022, 0.0142605305, 0.034574494, -0.055650473}, 
{-0.123556264, 0.14422469, 0.11532478, -0.1282804, -0.17595348, 0.14090164, -0.08866341, 0.03148642, -0.035850942, 0.15314923}, 
{0.03046371, 0.1046202, -0.09555174, -0.042391673, 0.15792142, -0.13907862, 0.20807473, -0.16433066, -0.0018588006, -0.08806475}, 
{0.14423548, -0.11203591, -0.16651288, -0.12448263, 0.15686332, -0.15903942, 0.17080794, -0.2052005, -0.12393454, -0.18264921}, 
{-0.16445081, 0.14548697, 0.102224454, 0.026906893, 0.03114976, 0.1833183, -0.11374954, -0.012322739, -0.02968122, 0.054077372}, 
{-0.07117596, -0.122422345, 0.0227478, -0.017859995, 0.08976109, -0.20831013, 0.03781876, 0.07938294, -0.022320315, -0.027814776}, 
{0.030205905, 0.018369123, 0.023700118, 0.081541225, -0.19334283, -0.11729453, 0.18382092, 0.029149681, 0.07284047, 0.028886646}, 
{-0.18071182, 0.16719879, -0.0054411143, -0.020100698, 0.070675984, 0.19620396, 0.16078742, -0.0794957, -0.16569002, 0.14862539}, 
{-0.14033732, 0.09080054, -0.062142238, -0.01054278, 0.13163643, -0.015314102, -0.13532211, -0.16635987, 0.009330213, -0.192967}, 
{0.041065007, 0.048649684, -0.19953701, -0.020382524, 0.039244696, 0.10658847, 0.13098972, -0.07376665, -0.15755612, -0.14289366}, 
{0.079385534, 0.16107754, -0.13402587, -0.15052521, -0.10723172, -0.06540136, 0.110152766, -0.10783276, 0.19786523, 0.011334285}, 
{-0.10070531, 0.114627734, -0.11953586, -0.20843397, -0.19734348, -0.051157698, 0.102691576, 0.057618722, -0.119130604, 0.18233089}, 
{-0.17599419, -0.15567097, 0.014224142, -0.017121747, 0.086372, -0.10088313, 0.13081582, -0.06982757, 0.077053204, 0.20532338}, 
{0.011982694, 0.16200031, 0.13997518, 0.061984494, 0.19136958, -0.15608822, -0.16014442, 0.18464766, 0.055536732, -0.2063018}, 
{-0.09603664, 0.009181082, 0.05033885, -0.19718665, -0.1717533, 0.15625162, -0.19063064, -0.10736247, 0.0027469844, -0.003673792}, 
{0.15275075, -0.13564554, 0.19723307, 0.17009397, 0.10720827, 0.07278778, -0.065709785, 0.074114695, -0.13537869, 0.1059155}, 
{-0.11146261, 0.117805675, 0.07967313, -0.09240794, 0.19190477, 0.12913524, -0.14247522, -0.042098418, -0.10569393, -0.061337918}, 
{0.08628158, 0.11398603, -0.07063189, 0.18875296, -0.19311792, 0.20355432, 0.20683335, 0.13128759, 0.1430236, 0.010412589}, 
{-0.118252754, 0.108438626, -0.17214222, 0.085963294, 0.035844237, -0.015586093, 0.09132503, -0.16350426, 0.19708894, -0.15709795}, 
{0.005884707, 0.15798001, -0.16586696, 0.08553292, 0.17390968, -0.11318335, 0.14510815, -0.11090199, -0.01543954, 0.1811109}, 
{0.14488424, 0.11326338, 0.1926954, -0.012640551, 0.040174842, 0.20812918, 0.121473566, 0.056231663, 0.0050132275, -0.1070184}, 
{-0.19329311, 0.08494367, 0.17960836, 0.19510658, 0.028962716, 0.00033327937, 0.021268263, 0.022318274, 0.17095079, 0.0014310628}, 
{-0.20298247, 0.07764883, 0.13135566, 0.1176209, -0.09828932, -0.090590306, 0.1243736, 0.12503733, -0.13580056, 0.0704322}, 
{-0.13588855, -0.008625731, -0.13450228, -0.0076564103, 0.09091227, -0.12260519, -0.13947475, -0.08752814, -0.041387007, -0.14825827}, 
{-0.1117339, 0.14318927, -0.114267804, 0.07742305, -0.17894763, -0.017169878, -0.14385357, 0.17608084, 0.016337961, 0.032114714}, 
{-0.09410313, 0.083076134, -0.2073181, -0.017880723, -0.04058115, 0.053728774, 0.061754182, 0.116619125, 0.16277407, -0.13886948}, 
{-0.19343136, -0.079674974, 0.11753629, -0.16253872, 0.1400008, -0.06760721, 0.09743942, -0.17448239, -0.09048631, 0.0798357}, 
{0.08145358, 0.13295399, -0.20554684, -0.13563615, 0.1275499, 0.12435819, 0.18077461, -0.15195572, 0.057691917, -0.040836185}}
